ID,loan_amnt,loan_term,interest_rate,loan_grade,loan_subgrade,job_experience,home_ownership,annual_income,income_verification_status,loan_purpose,state_code,debt_to_income,delinq_2yrs,public_records,revolving_balance,total_acc,interest_receive,application_type,last_week_pay,total_current_balance,total_revolving_limit,default
67340068,12000,3 years,7.89,A,A5,10+ years,MORTGAGE,60000.0,Source Verified,credit_card,DE,6.92,0.0,0.0,9751,9.0,150.59,INDIVIDUAL,9.0,9751.0,27700.0,0
60997507,10000,5 years,17.86,D,D5,<5 Years,RENT,45000.0,Source Verified,credit_card,NE,18.12,0.0,1.0,19773,17.0,718.48,INDIVIDUAL,22.0,19773.0,44200.0,0
50569158,18000,3 years,5.32,A,A1,<5 Years,MORTGAGE,160000.0,Verified,debt_consolidation,CA,9.71,0.0,0.0,15463,26.0,509.92,INDIVIDUAL,31.0,42815.0,96600.0,0
56832170,24000,3 years,5.32,A,A1,10+ years,MORTGAGE,156000.0,Source Verified,debt_consolidation,NJ,7.94,0.0,0.0,31536,23.0,590.08,INDIVIDUAL,26.0,227802.0,94300.0,0
54465909,3600,3 years,14.65,C,C5,<5 Years,RENT,111000.0,Verified,debt_consolidation,VA,3.74,0.0,0.0,249,10.0,112.39,INDIVIDUAL,22.0,1861.0,6100.0,1
58722381,24500,5 years,19.99,E,E4,10+ years,MORTGAGE,71200.0,Not Verified,debt_consolidation,MI,26.23,1.0,0.0,7836,36.0,985.06,INDIVIDUAL,9.0,211577.0,20100.0,1
3957704,10750,3 years,17.27,C,C5,6-10 years,RENT,32000.0,Verified,debt_consolidation,WI,19.9,0.0,0.0,14456,12.0,3088.51,INDIVIDUAL,152.0,19830.0,18400.0,0
55366279,6725,3 years,15.61,D,D1,<5 Years,RENT,80000.0,Source Verified,debt_consolidation,NJ,26.3,0.0,0.0,30796,23.0,565.31,INDIVIDUAL,31.0,87307.0,34900.0,0
62354568,35000,5 years,18.25,E,E1,<5 Years,MORTGAGE,210000.0,Verified,other,OH,16.91,0.0,0.0,31768,12.0,2024.9,INDIVIDUAL,17.0,421365.0,32200.0,0
59779103,9675,3 years,7.26,A,A4,<5 Years,MORTGAGE,42000.0,Not Verified,credit_card,PA,28.14,0.0,0.0,22571,19.0,270.18,INDIVIDUAL,22.0,181354.0,49800.0,0
17613547,5400,3 years,8.39,A,A5,<5 Years,RENT,30000.0,Not Verified,credit_card,OH,27.64,0.0,0.0,6223,16.0,335.1,INDIVIDUAL,43.0,58095.0,19800.0,0
49931556,12000,3 years,7.89,A,A5,6-10 years,MORTGAGE,79000.0,Not Verified,debt_consolidation,AL,25.41,0.0,0.0,44831,30.0,570.63,INDIVIDUAL,35.0,126253.0,77600.0,0
70800175,4000,3 years,6.24,A,A2,10+ years,OWN,60000.0,Not Verified,debt_consolidation,NY,13.64,0.0,0.0,11934,31.0,16.64,INDIVIDUAL,4.0,18183.0,73300.0,0
61884093,22800,3 years,18.55,E,E2,6-10 years,MORTGAGE,60000.0,Verified,debt_consolidation,CA,26.82,1.0,0.0,13770,20.0,1341.49,INDIVIDUAL,17.0,239289.0,34900.0,0
12507121,35000,3 years,18.25,D,D3,10+ years,MORTGAGE,350000.0,Verified,debt_consolidation,CA,8.22,1.0,0.0,100933,35.0,9078.35,INDIVIDUAL,100.0,848178.0,107200.0,0
42343399,6550,3 years,10.49,B,B3,<5 Years,RENT,45000.0,Not Verified,debt_consolidation,WA,28.13,0.0,0.0,6564,24.0,585.11,INDIVIDUAL,52.0,41376.0,9600.0,0
62493774,35000,5 years,15.61,D,D1,<5 Years,MORTGAGE,160000.0,Source Verified,home_improvement,NC,10.73,0.0,0.0,3582,37.0,1760.22,INDIVIDUAL,17.0,161192.0,7500.0,0
1732002,10000,3 years,11.14,B,B2,6-10 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,CA,15.97,0.0,0.0,14101,20.0,1809.64,INDIVIDUAL,156.0,56741.0,24100.0,1
71128707,12800,3 years,6.89,A,A3,6-10 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,AL,30.31,0.0,0.0,7883,22.0,63.69,INDIVIDUAL,4.0,214947.0,26900.0,0
42852584,3000,3 years,11.99,B,B5,,OWN,90000.0,Source Verified,other,KY,8.56,0.0,1.0,8515,16.0,288.28,INDIVIDUAL,52.0,10770.0,17700.0,0
72109870,8000,3 years,11.22,B,B5,10+ years,MORTGAGE,50000.0,Source Verified,credit_card,TX,13.27,1.0,0.0,2154,26.0,64.83,INDIVIDUAL,4.0,158333.0,10100.0,0
63356970,35000,5 years,12.29,C,C1,<5 Years,MORTGAGE,117000.0,Source Verified,credit_card,WV,22.48,0.0,0.0,45097,74.0,1383.62,INDIVIDUAL,17.0,181557.0,80900.0,0
69535310,9600,3 years,12.05,C,C1,10+ years,MORTGAGE,82500.0,Source Verified,debt_consolidation,MA,19.45,0.0,2.0,16513,29.0,132.73,INDIVIDUAL,9.0,184339.0,26900.0,0
46846537,10000,3 years,11.53,B,B5,10+ years,RENT,125000.0,Source Verified,debt_consolidation,AZ,37.67,0.0,0.0,42662,22.0,844.29,INDIVIDUAL,44.0,210198.0,43500.0,0
53141961,5000,3 years,14.65,C,C5,6-10 years,RENT,53040.0,Verified,debt_consolidation,NJ,22.13,1.0,2.0,11717,57.0,445.23,INDIVIDUAL,35.0,11717.0,41325.0,0
15519264,30000,3 years,13.65,C,C1,10+ years,MORTGAGE,300000.0,Verified,debt_consolidation,NJ,13.15,2.0,0.0,16656,41.0,5421.25,INDIVIDUAL,91.0,532373.0,36400.0,0
8607925,8875,3 years,9.71,B,B1,,MORTGAGE,26000.0,Verified,debt_consolidation,VA,23.17,0.0,1.0,14438,12.0,1309.62,INDIVIDUAL,122.0,39940.0,19300.0,0
31307720,13500,5 years,16.29,D,D2,<5 Years,OWN,86000.0,Source Verified,debt_consolidation,IL,28.76,0.0,0.0,24720,18.0,2526.39,INDIVIDUAL,65.0,63281.0,24800.0,0
64343754,8400,3 years,15.61,D,D1,<5 Years,MORTGAGE,31000.0,Verified,other,CO,29.42,0.0,0.0,11925,16.0,313.3,INDIVIDUAL,13.0,39550.0,23200.0,0
14819041,10000,3 years,13.65,C,C1,6-10 years,RENT,24000.0,Source Verified,debt_consolidation,IN,32.32,0.0,0.0,4030,21.0,1664.16,INDIVIDUAL,83.0,23514.0,8700.0,1
806724,25000,5 years,14.46,D,D2,<5 Years,MORTGAGE,135000.0,Verified,debt_consolidation,CA,4.5,1.0,0.0,20911,43.0,4614.8,INDIVIDUAL,74.0,,,1
2420888,30000,5 years,23.63,F,F3,6-10 years,RENT,85000.0,Verified,debt_consolidation,KS,27.23,1.0,0.0,31204,33.0,6181.82,INDIVIDUAL,48.0,133538.0,35300.0,1
53947579,8000,3 years,14.65,C,C5,<5 Years,RENT,35000.0,Source Verified,debt_consolidation,CA,20.54,0.0,2.0,5311,17.0,546.3,INDIVIDUAL,26.0,16925.0,16200.0,0
7193526,11500,3 years,12.12,B,B3,10+ years,RENT,34465.0,Verified,debt_consolidation,CA,18.73,0.0,0.0,21688,27.0,2159.58,INDIVIDUAL,126.0,21688.0,37700.0,1
1581616,17000,5 years,13.99,C,C1,10+ years,MORTGAGE,40000.0,Verified,other,NC,9.27,0.0,0.0,8757,21.0,6086.16,INDIVIDUAL,187.0,,,1
62784912,26250,5 years,20.99,E,E5,6-10 years,OWN,65000.0,Source Verified,debt_consolidation,FL,29.39,0.0,0.0,18814,28.0,1748.77,INDIVIDUAL,17.0,61126.0,33500.0,0
65542719,10000,3 years,14.65,C,C5,10+ years,MORTGAGE,50000.0,Source Verified,debt_consolidation,TX,9.63,1.0,0.0,2713,5.0,349.91,INDIVIDUAL,13.0,7953.0,15200.0,0
51320374,5000,3 years,6.68,A,A3,<5 Years,RENT,50000.0,Verified,debt_consolidation,AL,21.48,0.0,0.0,0,20.0,102.2,INDIVIDUAL,18.0,46430.0,4200.0,1
70600998,6500,3 years,8.38,B,B1,<5 Years,MORTGAGE,80000.0,Not Verified,credit_card,SC,14.27,0.0,0.0,22704,18.0,39.34,INDIVIDUAL,4.0,422689.0,40574.0,0
11980994,10000,3 years,11.99,B,B3,10+ years,MORTGAGE,140000.0,Verified,home_improvement,NY,13.28,0.0,2.0,9992,13.0,1553.02,INDIVIDUAL,91.0,450794.0,16900.0,1
48270030,10000,3 years,9.17,B,B2,6-10 years,MORTGAGE,41000.0,Not Verified,debt_consolidation,NM,31.7,0.0,0.0,11634,49.0,630.06,INDIVIDUAL,39.0,90686.0,35600.0,0
43550377,4800,3 years,5.93,A,A1,<5 Years,RENT,70000.0,Not Verified,credit_card,CA,17.62,0.0,0.0,5153,18.0,225.64,INDIVIDUAL,48.0,52741.0,26000.0,0
8549219,2500,3 years,22.2,E,E4,<5 Years,RENT,54000.0,Verified,other,OH,19.36,0.0,0.0,13488,37.0,886.94,INDIVIDUAL,122.0,96881.0,13900.0,1
71237661,34075,3 years,18.2,E,E1,10+ years,MORTGAGE,135163.0,Verified,debt_consolidation,CA,16.92,1.0,1.0,17878,18.0,482.35,INDIVIDUAL,4.0,34793.0,28800.0,0
54766465,8000,3 years,13.33,C,C3,10+ years,RENT,46000.0,Verified,debt_consolidation,VA,28.99,0.0,1.0,6844,40.0,566.97,INDIVIDUAL,31.0,56675.0,14700.0,0
62744850,13200,5 years,12.29,C,C1,10+ years,RENT,100000.0,Not Verified,home_improvement,CA,8.14,0.0,0.0,9222,13.0,512.81,INDIVIDUAL,17.0,16793.0,10900.0,0
65771885,2950,3 years,21.99,F,F1,,MORTGAGE,9912.0,Verified,other,AZ,23.54,0.0,0.0,5391,7.0,155.34,INDIVIDUAL,13.0,6938.0,6000.0,0
71450085,7000,3 years,9.76,B,B3,<5 Years,MORTGAGE,62000.0,Source Verified,debt_consolidation,FL,16.07,0.0,0.0,29967,14.0,53.13,INDIVIDUAL,4.0,234511.0,76300.0,0
72960239,9000,3 years,5.32,A,A1,10+ years,MORTGAGE,71000.0,Not Verified,debt_consolidation,OK,16.14,0.0,0.0,2741,22.0,0.0,INDIVIDUAL,,120040.0,31600.0,0
68750268,15000,3 years,7.26,A,A4,6-10 years,MORTGAGE,48000.0,Source Verified,credit_card,AZ,29.1,0.0,1.0,12703,17.0,167.14,INDIVIDUAL,9.0,245173.0,38100.0,0
25505675,5000,3 years,13.98,C,C3,<5 Years,RENT,24000.0,Verified,debt_consolidation,NY,7.91,0.0,0.0,4410,11.0,801.03,INDIVIDUAL,74.0,4410.0,8100.0,0
48023131,8000,3 years,6.68,A,A3,<5 Years,RENT,100000.0,Not Verified,debt_consolidation,FL,13.62,1.0,0.0,19271,43.0,356.96,INDIVIDUAL,39.0,36154.0,30400.0,0
32277130,17775,5 years,17.57,D,D4,,MORTGAGE,60000.0,Verified,debt_consolidation,HI,18.26,2.0,0.0,10168,29.0,3499.25,INDIVIDUAL,65.0,361688.0,10600.0,0
15008850,10400,5 years,20.49,E,E2,6-10 years,RENT,58000.0,Source Verified,debt_consolidation,NY,22.55,0.0,0.0,8946,22.0,1861.6,INDIVIDUAL,52.0,45318.0,19000.0,0
67732442,15000,5 years,19.19,E,E3,<5 Years,MORTGAGE,52500.0,Verified,debt_consolidation,VA,8.71,2.0,0.0,9561,19.0,271.86,INDIVIDUAL,9.0,166523.0,31500.0,0
14679446,3000,3 years,11.99,B,B3,<5 Years,OWN,23100.0,Not Verified,debt_consolidation,PA,6.7,0.0,1.0,1882,20.0,375.8,INDIVIDUAL,65.0,8818.0,6400.0,1
18394491,13000,5 years,17.57,D,D4,<5 Years,RENT,59000.0,Source Verified,other,VA,20.72,0.0,0.0,7009,14.0,3243.96,INDIVIDUAL,87.0,41682.0,24900.0,0
6777345,14000,5 years,22.47,E,E5,10+ years,RENT,63500.0,Verified,debt_consolidation,CA,19.63,0.0,0.0,14475,24.0,6778.22,INDIVIDUAL,139.0,28480.0,18500.0,0
67802990,20000,5 years,19.99,E,E4,<5 Years,RENT,79000.0,Source Verified,debt_consolidation,CO,16.94,0.0,0.0,17942,24.0,640.85,INDIVIDUAL,9.0,47912.0,23500.0,0
58439304,7500,3 years,12.69,C,C2,10+ years,MORTGAGE,108000.0,Not Verified,other,VA,18.33,0.0,0.0,19696,28.0,396.65,INDIVIDUAL,26.0,177533.0,34300.0,0
47691430,5500,3 years,7.89,A,A5,10+ years,MORTGAGE,42000.0,Not Verified,other,SD,8.46,0.0,0.0,3925,32.0,290.38,INDIVIDUAL,39.0,269571.0,16700.0,0
3874552,10000,3 years,12.12,B,B3,10+ years,MORTGAGE,164000.0,Verified,credit_card,VA,7.57,0.0,0.0,21985,22.0,1973.53,INDIVIDUAL,156.0,41350.0,30200.0,0
70427408,30000,5 years,8.18,B,B1,6-10 years,MORTGAGE,230000.0,Source Verified,credit_card,NJ,19.98,0.0,0.0,18220,57.0,170.42,INDIVIDUAL,4.0,591074.0,67400.0,0
70365194,20000,3 years,5.32,A,A1,<5 Years,MORTGAGE,120000.0,Not Verified,credit_card,AZ,8.1,0.0,0.0,15368,23.0,109.36,INDIVIDUAL,4.0,367602.0,50100.0,0
63515513,12000,3 years,6.89,A,A3,6-10 years,RENT,75000.0,Verified,debt_consolidation,CA,13.68,0.0,0.0,11613,18.0,260.6,INDIVIDUAL,17.0,18948.0,18600.0,0
60245011,19200,3 years,8.18,B,B1,6-10 years,MORTGAGE,95000.0,Source Verified,debt_consolidation,PA,15.16,0.0,0.0,36058,13.0,613.25,INDIVIDUAL,26.0,159700.0,39100.0,0
32267362,7500,3 years,15.61,D,D1,10+ years,RENT,41000.0,Verified,credit_card,AZ,32.08,2.0,0.0,10506,48.0,552.68,INDIVIDUAL,22.0,81131.0,32500.0,1
10331219,6950,3 years,11.99,B,B3,6-10 years,MORTGAGE,84000.0,Source Verified,credit_card,FL,3.24,0.0,0.0,7237,35.0,1214.41,INDIVIDUAL,109.0,295784.0,17200.0,0
7191608,28000,3 years,13.11,B,B4,6-10 years,MORTGAGE,95000.0,Verified,debt_consolidation,NC,27.71,0.0,0.0,38980,30.0,5634.93,INDIVIDUAL,122.0,198478.0,53900.0,1
40424916,35000,5 years,19.99,E,E3,,MORTGAGE,75000.0,Verified,debt_consolidation,MI,30.05,0.0,0.0,40839,23.0,6499.24,INDIVIDUAL,52.0,111869.0,47700.0,0
41370909,16800,5 years,11.99,B,B5,10+ years,MORTGAGE,52000.0,Not Verified,credit_card,MO,30.42,1.0,0.0,14146,25.0,1707.54,INDIVIDUAL,48.0,92834.0,19700.0,0
11706831,15000,3 years,9.67,B,B1,10+ years,MORTGAGE,63000.0,Source Verified,debt_consolidation,IL,18.27,1.0,0.0,12919,30.0,1165.56,INDIVIDUAL,48.0,240246.0,19400.0,1
41352700,18000,5 years,14.31,C,C4,6-10 years,OWN,50000.0,Verified,debt_consolidation,NC,22.73,0.0,0.0,12446,16.0,2191.73,INDIVIDUAL,52.0,23077.0,12900.0,0
42233224,25000,3 years,6.03,A,A1,10+ years,RENT,200000.0,Source Verified,credit_card,NY,17.24,1.0,0.0,21901,19.0,1195.25,INDIVIDUAL,52.0,87787.0,42200.0,0
32958765,9000,3 years,7.69,A,A4,10+ years,MORTGAGE,85000.0,Verified,debt_consolidation,AZ,19.16,1.0,1.0,17040,48.0,670.13,INDIVIDUAL,65.0,371972.0,33500.0,0
38912084,2000,3 years,12.99,C,C2,<5 Years,MORTGAGE,24000.0,Not Verified,debt_consolidation,AZ,34.6,1.0,0.0,13178,23.0,64.71,INDIVIDUAL,13.0,17344.0,22400.0,1
11629149,25000,5 years,16.24,C,C5,10+ years,MORTGAGE,95000.0,Source Verified,debt_consolidation,NY,15.1,3.0,0.0,6514,60.0,6991.79,INDIVIDUAL,104.0,539560.0,58100.0,0
70720064,23100,5 years,18.2,E,E1,10+ years,MORTGAGE,55000.0,Source Verified,debt_consolidation,MS,31.92,0.0,0.0,22718,33.0,326.99,INDIVIDUAL,4.0,60905.0,38700.0,0
58861007,4000,3 years,13.33,C,C3,10+ years,OWN,75000.0,Not Verified,debt_consolidation,AZ,27.63,0.0,0.0,18856,29.0,84.9,INDIVIDUAL,9.0,67392.0,26600.0,0
781555,15000,5 years,8.88,B,B1,<5 Years,MORTGAGE,129000.0,Verified,debt_consolidation,CA,14.23,0.0,0.0,81721,22.0,2155.9,INDIVIDUAL,209.0,,,1
13647431,12600,3 years,23.7,F,F1,10+ years,MORTGAGE,37200.0,Verified,debt_consolidation,MN,22.48,2.0,0.0,13080,27.0,4320.64,INDIVIDUAL,100.0,70118.0,17200.0,0
27620605,7000,3 years,12.49,B,B5,<5 Years,MORTGAGE,50000.0,Not Verified,debt_consolidation,MO,14.59,0.0,2.0,7660,19.0,954.16,INDIVIDUAL,70.0,129661.0,9800.0,0
37746973,22000,5 years,17.14,D,D4,6-10 years,RENT,60000.0,Source Verified,debt_consolidation,CA,36.56,0.0,0.0,17104,18.0,4034.88,INDIVIDUAL,61.0,57862.0,19600.0,0
1652948,10000,3 years,13.11,B,B4,<5 Years,RENT,56000.0,Not Verified,debt_consolidation,OH,12.11,0.0,0.0,8387,9.0,1675.89,INDIVIDUAL,87.0,,,1
51812903,14800,3 years,12.69,C,C2,6-10 years,MORTGAGE,86000.0,Verified,debt_consolidation,WA,24.3,0.0,0.0,30420,34.0,1008.3,INDIVIDUAL,31.0,510925.0,94780.0,0
8745285,9600,3 years,15.88,C,C4,6-10 years,RENT,103000.0,Source Verified,other,CA,9.3,0.0,0.0,5074,7.0,2381.38,INDIVIDUAL,122.0,16358.0,5700.0,0
58800759,7000,3 years,9.17,B,B2,10+ years,RENT,51000.0,Not Verified,home_improvement,TX,20.94,0.0,0.0,6057,24.0,294.17,INDIVIDUAL,26.0,40773.0,14000.0,0
70059163,10000,3 years,7.89,A,A5,10+ years,RENT,28000.0,Source Verified,debt_consolidation,CA,32.53,0.0,0.0,13884,17.0,54.79,INDIVIDUAL,4.0,14511.0,27100.0,0
70761398,25000,5 years,9.76,B,B3,<5 Years,MORTGAGE,50000.0,Not Verified,debt_consolidation,NC,17.28,0.0,0.0,26435,18.0,176.22,INDIVIDUAL,4.0,216226.0,90400.0,0
11256852,2875,3 years,13.53,B,B5,<5 Years,RENT,20400.0,Not Verified,other,CA,28.65,0.0,0.0,9030,12.0,183.31,INDIVIDUAL,26.0,15325.0,13500.0,1
13307911,6000,3 years,16.24,C,C5,<5 Years,MORTGAGE,54000.0,Not Verified,debt_consolidation,CA,10.58,0.0,0.0,6238,25.0,1375.58,INDIVIDUAL,100.0,204211.0,10200.0,0
65872509,1600,3 years,16.55,D,D2,<5 Years,MORTGAGE,85000.0,Source Verified,other,WV,12.61,2.0,0.0,2149,49.0,61.82,INDIVIDUAL,13.0,416141.0,12500.0,0
35774956,9750,3 years,10.99,B,B3,6-10 years,MORTGAGE,50000.0,Source Verified,debt_consolidation,NC,29.21,0.0,0.0,11432,17.0,1045.39,INDIVIDUAL,61.0,103825.0,17300.0,0
49413341,17775,3 years,13.33,C,C3,10+ years,RENT,60000.0,Source Verified,other,CA,20.94,0.0,1.0,7713,37.0,1584.79,INDIVIDUAL,39.0,70814.0,10000.0,0
42575686,35000,5 years,18.54,E,E1,<5 Years,MORTGAGE,165000.0,Source Verified,credit_card,CA,17.3,0.0,0.0,32590,25.0,5557.09,INDIVIDUAL,48.0,469558.0,43200.0,0
1526017,12000,5 years,16.29,C,C5,<5 Years,RENT,84996.0,Source Verified,other,MD,10.35,7.0,0.0,8833,30.0,3790.31,INDIVIDUAL,122.0,,,1
3771394,8450,3 years,18.49,D,D2,<5 Years,RENT,50000.0,Not Verified,other,CO,24.65,0.0,0.0,10634,10.0,1644.39,INDIVIDUAL,65.0,37071.0,13300.0,0
31086016,4000,3 years,10.99,B,B3,6-10 years,RENT,60174.78,Not Verified,debt_consolidation,MI,11.73,0.0,2.0,1947,18.0,458.29,INDIVIDUAL,65.0,6328.0,2400.0,0
14999002,3000,3 years,14.64,C,C3,10+ years,RENT,53000.0,Not Verified,other,OH,24.05,0.0,0.0,13028,33.0,619.9,INDIVIDUAL,96.0,26427.0,40200.0,0
19215325,2875,3 years,16.99,D,D3,<5 Years,RENT,8000.0,Not Verified,debt_consolidation,CA,24.27,0.0,0.0,4986,8.0,119.48,INDIVIDUAL,13.0,4986.0,11900.0,0
61864874,20000,5 years,10.99,B,B4,<5 Years,MORTGAGE,70000.0,Source Verified,debt_consolidation,CO,9.85,0.0,0.0,6057,18.0,868.16,INDIVIDUAL,22.0,12065.0,26800.0,0
791580,10000,3 years,12.61,C,C2,6-10 years,OWN,40800.0,Not Verified,other,NJ,11.85,1.0,0.0,592,20.0,2055.86,INDIVIDUAL,157.0,,,1
12013165,8000,3 years,10.99,B,B2,<5 Years,RENT,35000.0,Not Verified,debt_consolidation,FL,10.32,0.0,0.0,6092,11.0,1247.69,INDIVIDUAL,104.0,11911.0,9600.0,0
64373575,6500,3 years,12.69,C,C2,<5 Years,MORTGAGE,72500.0,Source Verified,debt_consolidation,CA,8.33,0.0,1.0,4044,11.0,222.08,INDIVIDUAL,13.0,23382.0,10500.0,0
43976110,10000,3 years,12.69,C,C2,<5 Years,MORTGAGE,25103.33,Verified,credit_card,CA,20.76,0.0,0.0,13298,19.0,930.95,INDIVIDUAL,44.0,13298.0,18700.0,0
22461025,25000,5 years,12.49,B,B5,10+ years,OWN,70000.0,Source Verified,credit_card,PA,24.84,0.0,0.0,19484,17.0,4127.57,INDIVIDUAL,78.0,77281.0,32600.0,0
1768705,5600,3 years,11.14,B,B2,<5 Years,RENT,40000.0,Not Verified,credit_card,WI,10.83,0.0,0.0,14515,14.0,1013.37,INDIVIDUAL,156.0,14653.0,22600.0,1
37868003,7000,3 years,12.99,C,C2,<5 Years,RENT,35000.0,Verified,credit_card,WI,23.77,0.0,1.0,6136,41.0,834.32,INDIVIDUAL,57.0,77477.0,12800.0,0
7297182,23325,5 years,11.55,B,B3,10+ years,MORTGAGE,52000.0,Verified,debt_consolidation,OH,11.82,0.0,0.0,10327,12.0,5001.95,INDIVIDUAL,122.0,55076.0,13700.0,0
23302503,6600,3 years,10.15,B,B2,<5 Years,RENT,97000.0,Not Verified,debt_consolidation,DC,22.79,0.0,0.0,45334,28.0,555.08,INDIVIDUAL,48.0,80069.0,53700.0,1
65490031,8000,3 years,9.99,B,B3,<5 Years,MORTGAGE,52000.0,Not Verified,debt_consolidation,FL,10.85,0.0,0.0,3934,32.0,186.12,INDIVIDUAL,13.0,185748.0,54300.0,0
50237151,25000,5 years,18.84,E,E2,10+ years,OWN,66370.0,Source Verified,debt_consolidation,SD,20.42,0.0,0.0,20129,17.0,2998.68,INDIVIDUAL,35.0,22810.0,24800.0,0
16553067,15000,3 years,17.57,D,D2,,OWN,57000.0,Source Verified,debt_consolidation,CA,13.07,1.0,0.0,28391,16.0,2240.07,INDIVIDUAL,48.0,28391.0,35300.0,1
50469153,5000,3 years,13.33,C,C3,<5 Years,MORTGAGE,75000.0,Source Verified,other,IL,17.57,0.0,0.0,20743,16.0,400.75,INDIVIDUAL,35.0,274686.0,23700.0,0
69353031,7000,3 years,11.49,B,B5,10+ years,MORTGAGE,137700.0,Verified,other,MD,17.21,1.0,0.0,3931,14.0,125.78,INDIVIDUAL,9.0,115099.0,4500.0,0
13237130,6500,3 years,6.03,A,A1,<5 Years,MORTGAGE,35000.0,Source Verified,credit_card,IL,21.26,0.0,0.0,7989,9.0,439.49,INDIVIDUAL,74.0,81209.0,46800.0,0
11557412,14000,3 years,6.62,A,A2,<5 Years,MORTGAGE,96600.0,Verified,home_improvement,MD,6.76,0.0,0.0,16007,18.0,434.01,INDIVIDUAL,26.0,576969.0,52500.0,1
1074521,12000,5 years,11.49,B,B4,<5 Years,MORTGAGE,60000.0,Not Verified,home_improvement,CA,13.74,0.0,0.0,7581,27.0,2689.82,INDIVIDUAL,126.0,,,1
13066808,13500,5 years,17.57,D,D4,<5 Years,RENT,45000.0,Verified,credit_card,FL,14.69,0.0,2.0,15773,22.0,3002.2,INDIVIDUAL,70.0,15773.0,24800.0,1
37787987,18000,5 years,11.99,B,B5,10+ years,MORTGAGE,135000.0,Verified,home_improvement,CA,11.11,0.0,1.0,4460,49.0,2135.8,INDIVIDUAL,61.0,28242.0,18800.0,0
1512739,30000,3 years,19.22,D,D5,10+ years,RENT,85000.0,Verified,debt_consolidation,NY,9.85,0.0,0.0,16011,27.0,1900.05,INDIVIDUAL,22.0,,,1
4223457,30000,3 years,17.27,C,C5,<5 Years,MORTGAGE,139750.0,Verified,debt_consolidation,GA,21.5,0.0,0.0,122507,34.0,2061.05,INDIVIDUAL,22.0,160222.0,126600.0,0
41348580,10925,5 years,14.99,C,C5,10+ years,MORTGAGE,30000.0,Source Verified,debt_consolidation,IN,9.2,0.0,1.0,2775,19.0,1513.38,INDIVIDUAL,52.0,6300.0,4700.0,0
31617105,14375,5 years,13.98,C,C3,6-10 years,MORTGAGE,32000.0,Verified,debt_consolidation,MI,15.91,0.0,0.0,11933,9.0,2286.07,INDIVIDUAL,65.0,11933.0,16900.0,0
15298875,15000,3 years,13.65,C,C1,10+ years,MORTGAGE,57500.0,Source Verified,debt_consolidation,NJ,8.14,0.0,1.0,11045,23.0,2107.4,INDIVIDUAL,91.0,11045.0,39100.0,0
58763148,15000,3 years,6.89,A,A3,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,IL,9.29,0.0,0.0,8288,9.0,479.61,INDIVIDUAL,26.0,202679.0,12900.0,0
1680774,8000,3 years,15.31,C,C2,10+ years,RENT,50000.0,Source Verified,credit_card,CA,19.13,0.0,0.0,6750,28.0,1765.42,INDIVIDUAL,109.0,,,0
1833399,16000,5 years,14.33,C,C1,6-10 years,MORTGAGE,68000.0,Source Verified,debt_consolidation,AZ,21.89,0.0,0.0,15070,22.0,5028.36,INDIVIDUAL,143.0,236377.0,21100.0,1
40602829,8000,3 years,10.49,B,B3,10+ years,MORTGAGE,106000.0,Verified,debt_consolidation,RI,24.9,0.0,0.0,55711,38.0,743.53,INDIVIDUAL,52.0,508836.0,60400.0,0
67598663,20000,5 years,17.57,D,D4,10+ years,RENT,56000.0,Verified,debt_consolidation,NY,39.41,0.0,0.0,6223,40.0,553.31,INDIVIDUAL,9.0,50835.0,22300.0,0
2839398,16000,3 years,7.9,A,A4,<5 Years,MORTGAGE,101000.0,Verified,credit_card,CA,12.3,0.0,0.0,21913,30.0,2023.16,INDIVIDUAL,156.0,133516.0,58300.0,1
53362789,12000,3 years,9.17,B,B2,6-10 years,OWN,95000.0,Not Verified,debt_consolidation,OK,15.59,0.0,2.0,11021,53.0,550.91,INDIVIDUAL,31.0,40676.0,14400.0,0
55289316,15600,5 years,13.99,C,C4,<5 Years,RENT,88000.0,Verified,debt_consolidation,TX,27.96,0.0,0.0,17927,20.0,1046.94,INDIVIDUAL,26.0,97388.0,23000.0,0
63960174,5000,3 years,12.29,C,C1,10+ years,MORTGAGE,65000.0,Source Verified,other,CA,9.51,0.0,0.0,4054,13.0,167.14,INDIVIDUAL,17.0,334404.0,19000.0,0
6697316,2600,3 years,14.09,B,B5,10+ years,MORTGAGE,70000.0,Verified,credit_card,VA,25.81,0.0,0.0,33220,18.0,586.96,INDIVIDUAL,135.0,399050.0,37700.0,0
4380339,15000,3 years,7.9,A,A4,10+ years,MORTGAGE,89000.0,Not Verified,debt_consolidation,CA,8.47,0.0,0.0,20223,19.0,1798.16,INDIVIDUAL,122.0,120216.0,42800.0,1
49849994,15000,3 years,8.18,B,B1,<5 Years,RENT,105000.0,Not Verified,debt_consolidation,NY,4.62,1.0,0.0,13382,10.0,739.77,INDIVIDUAL,39.0,16262.0,16800.0,0
51240565,15000,5 years,12.69,C,C2,10+ years,RENT,75000.0,Source Verified,debt_consolidation,CA,18.22,0.0,0.0,7832,16.0,1267.34,INDIVIDUAL,35.0,21829.0,15000.0,0
